rank,name,nation,startnr,total,tech,pcs,deductions,competition,element,call,base_value,goe,Judge No.1,Judge No.2,Judge No.3,Judge No.4,Judge No.5,Judge No.6,Judge No.7,Judge No.8,final_element_score
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,3A,None,8.0,1.26,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,9.26
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,4T+3T,None,13.7,2.44,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,16.14
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.64,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.64
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,3F,None,5.3,1.14,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.44
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.7,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.2
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,4Tq,"('q', 'x')",10.45,-0.81,-1.0,-1.0,0.0,-1.0,-1.0,-2.0,-2.0,1.0,9.64
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,3Aq+2A+SEQ,"('q', 'x')",12.43,-0.34,0.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,12.09
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,3Lz+1Eu+3S,x,11.77,1.18,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,12.95
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,FCSSp4,None,3.0,0.47,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.47
3,Mikhail SHAIDOROV,KAZ,10,174.52,96.87,77.65,0.0,ec2022SEG001OF,StSq2,None,2.6,0.48,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.08
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.8,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.3
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,4T+2T,None,10.8,2.04,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,12.84
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,4T,None,9.5,2.71,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,12.21
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,2S,None,1.3,0.04,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.34
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,3Lo,None,4.9,0.84,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.74
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,FCSp4,None,3.2,0.59,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.79
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,3A+1Eu+3S,x,14.08,-1.14,-1.0,-1.0,-1.0,-1.0,-3.0,-2.0,-2.0,-1.0,12.94
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,3F+2A+SEQ,x,9.46,1.14,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,10.6
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,3A,x,8.8,1.71,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,10.51
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,StSq4,None,3.9,1.17,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.07
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,CSSp4,None,3.0,0.69,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.69
4,Kazuki TOMONO,JPN,7,171.45,87.33,84.12,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.57,2.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.57
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,CCoSp3,None,3.0,1.03,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.03
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,4S,None,9.7,2.91,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,12.61
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,4Tq,q,9.5,-0.95,0.0,-1.0,-1.0,-1.0,-3.0,0.0,-2.0,-1.0,8.55
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,4T+2T,None,10.8,0.95,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.75
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,3A,None,8.0,-2.51,-3.0,-3.0,-2.0,-3.0,-5.0,-3.0,-3.0,-3.0,5.49
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,FCSp3,None,2.8,0.16,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.96
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,3A+2T,x,10.23,1.03,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,11.26
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.14,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.14
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,3F+1Eu+3S,x,11.11,1.36,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,12.47
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,3Lz,x,6.49,1.18,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,7.67
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,CSSp4,None,3.0,0.73,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.73
5,Sota YAMAMOTO,JPN,5,170.1,88.98,81.12,0.0,ec2022SEG001OF,StSq3,None,3.3,0.8,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.1
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.75,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,4.25
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,4T,None,9.5,2.58,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,12.08
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,4S,None,9.7,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.5
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,3A,None,8.0,1.71,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,9.71
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,3Lo,None,4.9,0.98,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.88
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,FSSp4,None,3.0,0.39,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,3.39
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,3A+1Eu+3S,x,14.08,1.03,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,15.11
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,3F+3T,x,10.45,0.98,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,11.43
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,2Lz+2T,x,3.74,-0.09,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,3.65
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.86,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.86
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,CCoSp3,None,3.0,0.47,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.47
6,Gabriele FRANGIPANI,ITA,8,166.4,87.88,78.52,0.0,ec2022SEG001OF,StSq3,None,3.3,0.66,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.96
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,CCSp4,None,3.2,0.64,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.84
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,4Lz<,F,9.2,-4.6,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.6
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,4T,None,9.5,-2.31,-3.0,-2.0,-3.0,-2.0,-3.0,-1.0,-3.0,-2.0,7.19
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,3A+1Eu+3S,None,12.8,1.6,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,14.4
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,3F!,!,5.3,-0.23,0.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,5.07
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,FCSp3,None,2.8,0.4,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.2
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,3A<,"('<', 'x')",7.04,-2.74,-5.0,-4.0,-4.0,-3.0,-4.0,-5.0,-3.0,-5.0,4.3
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,3Lz+3T,x,11.11,1.1,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,12.21
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,CSSp4,None,3.0,0.51,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.51
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,ChSq1,None,3.0,0.86,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.86
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,3Lo,x,5.39,0.98,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.37
7,Boyang JIN,CHN,9,149.84,72.82,78.02,-1.0,ec2022SEG001OF,StSq3,None,3.3,0.61,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.91
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,CCoSp4,None,3.5,0.7,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.2
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,4T,F,9.5,-4.75,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.75
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,3A<,<,6.4,-1.01,-1.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,5.39
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,3Lz<,<,4.72,-1.42,-4.0,-2.0,-4.0,-3.0,-3.0,-2.0,-3.0,-4.0,3.3
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,3Sq,q,4.3,-0.55,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-2.0,-2.0,3.75
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,CCSp4,None,3.2,0.55,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.75
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,3Aq+3T,"('q', 'x')",13.42,-2.86,-3.0,-3.0,-4.0,-3.0,-4.0,-4.0,-4.0,-3.0,10.56
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,3F+2A+2A+SEQ,x,13.09,0.68,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,13.77
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,3Lo,x,5.39,0.84,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.23
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,StSq3,None,3.3,0.47,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,3.77
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,ChSq1,None,3.0,0.36,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.36
8,Sihyeong LEE,KOR,4,134.7,66.73,68.97,-1.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.6,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.1
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,3Lz+3T,None,10.1,-0.34,1.0,0.0,-1.0,0.0,-1.0,-2.0,0.0,-1.0,9.76
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,3Fq+2T,q,6.6,-0.76,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-2.0,-2.0,5.84
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,3Lz,None,5.9,0.42,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,6.32
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,FCSp4,None,3.2,0.55,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.75
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,3Lo,None,4.9,0.14,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.04
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,3F,x,5.83,0.61,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,6.44
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.05,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,3.55
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.07,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,3.07
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,3S,x,4.73,0.18,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4.91
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,2A+2A+SEQ,x,7.26,0.47,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,7.73
9,Juwen XU,CHN,3,128.22,63.75,64.47,0.0,ec2022SEG001OF,StSq3,None,3.3,0.09,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.39
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.45,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.95
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,2T,None,1.3,0.06,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.36
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,4T,None,9.5,-3.94,-5.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,5.56
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,3A,None,8.0,-2.63,-3.0,-3.0,-4.0,-3.0,-4.0,-3.0,-3.0,-2.0,5.37
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,FCSp4,None,3.2,0.5,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.7
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,3Lo,None,4.9,0.63,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.53
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,StSq3,None,3.3,0.24,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.54
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,3A+REP,x,6.16,-2.86,-4.0,-3.0,-3.0,-3.0,-4.0,-3.0,-4.0,-4.0,3.3
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,3Lz+1Eu+2S,x,8.47,0.25,0.0,0.0,-1.0,1.0,-2.0,1.0,1.0,1.0,8.72
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,3F+2T,x,7.26,0.61,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,7.87
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,CSSp4,None,3.0,0.6,1.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,3.6
10,Jimmy MA,USA,6,127.87,56.74,71.13,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.14,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.14
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,CCoSp4,None,3.5,0.55,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.05
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,3A,None,8.0,-0.57,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,7.43
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,3A+REP,F,5.6,-4.0,-5.0,-5.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,1.6
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,3T,None,4.2,0.84,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,5.04
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,3Lo+2T+2Lo,None,7.9,-1.19,-2.0,-2.0,-2.0,-2.0,-5.0,-3.0,-3.0,-1.0,6.71
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,CCSp3,None,2.8,-0.12,-2.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,2.68
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,StSq3,None,3.3,0.28,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.58
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,3Lo+2A+SEQ,x,9.02,0.42,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-1.0,9.44
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.6,1.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,4.1
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,2A+2Tq,"('q', 'x')",5.06,-1.18,-4.0,-3.0,-4.0,-3.0,-4.0,-3.0,-3.0,-4.0,3.88
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,3S,x,4.73,0.37,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,5.1
11,Daiwei DAI,CHN,2,121.31,56.17,66.14,-1.0,ec2022SEG001OF,ChSq1,None,3.0,0.14,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.14
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,CCoSp3,None,3.0,0.47,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.47
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,3T+1T,None,4.6,-0.36,0.0,0.0,-2.0,0.0,-1.0,-1.0,-2.0,-1.0,4.24
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,3Lo,None,4.9,1.05,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,5.95
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,3Lzq,q,5.9,-1.26,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,4.64
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,FCSSp4,None,3.0,0.43,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,3.43
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,2A+3T,None,7.5,0.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.8
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,FCSp3,None,2.8,0.48,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.28
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,3F,x,5.83,0.53,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.36
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.79,1.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,3.79
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,2A,x,3.63,-0.52,-1.0,-1.0,-1.0,-2.0,-3.0,-3.0,-1.0,-2.0,3.11
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,1Lz+1Eu+2S,x,2.64,-0.11,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,-1.0,2.53
12,Lucas BROUSSARD,USA,1,120.1,51.98,68.12,0.0,ec2022SEG001OF,StSq2,None,2.6,0.3,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.9
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.45,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,3.95
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,3Aq,q,8.0,-3.09,-3.0,-2.0,-3.0,-4.0,-4.0,-4.0,-5.0,-5.0,4.91
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,2A+3T,None,7.5,1.2,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,8.7
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,3Lo,None,4.9,1.05,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.95
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,FCCoSp4,None,3.5,0.7,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.2
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,3F!,!,5.3,0.15,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,5.45
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,3Lz+3T,x,11.11,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.7
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,ChSq1,None,3.0,0.86,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.86
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,3Lz,x,6.49,1.18,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,7.67
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,3S+2A+1T+SEQ,x,8.8,-0.37,0.0,-2.0,0.0,-3.0,0.0,-1.0,-1.0,-2.0,8.43
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.95,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.45
1,Hana YOSHIDA,JPN,9,139.32,73.64,65.68,0.0,ec2022SEG001OF,StSq4,None,3.9,1.17,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.07
2,Rinka WATANABE,JPN,10,138.13,72.6,65.53,0.0,ec2022SEG001OF,SSp4,None,2.5,0.75,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.25
2,Rinka WATANABE,JPN,10,138.13,72.6,65.53,0.0,ec2022SEG001OF,2A,None,3.3,1.18,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.48
2,Rinka WATANABE,JPN,10,138.13,72.6,65.53,0.0,ec2022SEG001OF,3Lo+3T,None,9.1,1.05,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,10.15
2,Rinka WATANABE,JPN,10,138.13,72.6,65.53,0.0,ec2022SEG001OF,3F!,!,5.3,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,5.3
2,Rinka WATANABE,JPN,10,138.13,72.6,65.53,0.0,ec2022SEG001OF,3Lz+2T,None,7.2,0.93,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,8.13
2,Rinka WATANABE,JPN,10,138.13,72.6,65.53,0.0,ec2022SEG001OF,FCSp4,None,3.2,0.78,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.98
2,Rinka WATANABE,JPN,10,138.13,72.6,65.53,0.0,ec2022SEG001OF,ChSq1,None,3.0,1.07,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,4.07
2,Rinka WATANABE,JPN,10,138.13,72.6,65.53,0.0,ec2022SEG001OF,3Lz,x,6.49,1.35,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,7.84
2,Rinka WATANABE,JPN,10,138.13,72.6,65.53,0.0,ec2022SEG001OF,2A+1Eu+3S,x,8.91,1.11,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,10.02
